temp,season,holiday,workingday,weather,atemp,humidity,windspeed,rent
37.0,2,0,1,1,41.665,39,19.9995,152
35.0,2,0,1,1,40.15,47,19.9995,266
35.0,2,0,1,1,40.15,47,19.9995,486
34.0,2,0,1,3,39.395,56,26.0027,309
30.0,2,0,1,2,35.605,79,11.0014,264
30.0,2,0,1,2,35.605,79,16.9979,256
30.0,2,0,1,1,34.85,70,19.0012,190
30.0,2,0,1,1,34.85,66,8.9981,129
30.0,2,0,1,1,33.335,51,11.0014,69
30.0,2,0,1,1,32.575,40,23.9994,42
30.0,2,0,1,1,32.575,38,7.0015,15
29.0,2,0,1,1,31.82,39,0.0,6
27.0,2,0,1,1,31.06,44,7.0015,4
27.0,2,0,1,1,31.06,41,12.998,3
27.0,2,0,1,1,31.06,39,15.0013,31
27.0,2,0,1,1,31.06,39,8.9981,113
29.0,2,0,1,1,31.82,34,16.9979,304
29.0,2,0,1,1,31.82,32,19.9995,467
30.0,2,0,1,1,31.82,26,23.9994,225
30.0,2,0,1,1,32.575,28,32.9975,139
30.0,2,0,1,1,32.575,28,26.0027,165
31.0,2,0,1,1,33.335,25,31.0009,232
33.0,2,0,1,1,34.09,24,23.9994,203
32.0,2,0,1,1,33.335,24,22.0028,185
33.0,2,0,1,1,34.09,21,26.0027,188
33.0,2,0,1,1,34.09,22,32.9975,318
31.0,2,0,1,1,32.575,20,35.0008,572
30.0,2,0,1,1,32.575,22,26.0027,525
30.0,2,0,1,1,31.82,23,19.9995,379
29.0,2,0,1,1,31.82,24,12.998,337
27.0,2,0,1,1,31.06,31,12.998,248
26.0,2,0,1,1,31.06,33,16.9979,155
25.0,2,0,1,1,31.06,35,15.0013,112
25.0,2,0,1,1,31.06,38,19.0012,68
25.0,2,0,1,1,31.06,38,23.9994,22
23.0,2,0,1,1,26.515,43,15.0013,12
22.0,2,0,1,1,25.76,49,15.0013,5
21.0,2,0,1,1,25.0,48,22.0028,6
21.0,2,0,1,1,25.0,48,23.9994,28
22.0,2,0,1,1,25.76,45,19.9995,106
22.0,2,0,1,1,25.76,45,16.9979,277
23.0,2,0,1,2,26.515,43,22.0028,502
24.0,2,0,1,1,27.275,40,11.0014,230
25.0,2,0,1,1,31.06,33,16.9979,161
26.0,2,0,1,1,31.06,31,22.0028,192
27.0,2,0,1,1,31.06,27,19.0012,259
28.0,2,0,1,1,31.06,26,16.9979,248
29.0,2,0,1,1,31.82,28,19.0012,240
29.0,2,0,1,1,31.82,28,19.0012,212
30.0,2,0,1,1,31.82,26,22.0028,349
30.0,2,0,1,1,31.82,25,19.0012,558
29.0,2,0,1,1,31.82,24,19.9995,564
28.0,2,0,1,1,31.06,26,19.0012,391
26.0,2,0,1,1,31.06,29,11.0014,293
26.0,2,0,1,1,31.06,29,7.0015,247
25.0,2,0,1,1,31.06,35,0.0,171
24.0,2,0,1,1,27.275,46,7.0015,171
23.0,2,0,0,1,26.515,52,0.0,93
22.0,2,0,0,1,25.76,64,7.0015,94
22.0,2,0,0,1,25.76,56,12.998,59
21.0,2,0,0,1,25.0,59,7.0015,18
21.0,2,0,0,1,25.0,59,6.0032,15
20.0,2,0,0,1,24.24,64,0.0,8
22.0,2,0,0,1,25.76,60,0.0,28
23.0,2,0,0,1,26.515,56,0.0,87
25.0,2,0,0,1,31.06,46,6.0032,125
25.0,2,0,0,1,31.06,43,8.9981,224
26.0,2,0,0,1,31.06,38,7.0015,317
27.0,2,0,0,1,31.06,36,8.9981,369
29.0,2,0,0,1,31.82,32,11.0014,420
30.0,2,0,0,1,32.575,28,8.9981,456
30.0,2,0,0,1,32.575,33,15.0013,451
30.0,2,0,0,2,32.575,27,27.9993,404
30.0,2,0,0,2,32.575,30,8.9981,440
30.0,2,0,0,2,32.575,34,16.9979,344
30.0,2,0,0,2,32.575,30,11.0014,341
29.0,2,0,0,2,31.82,39,6.0032,285
29.0,2,0,0,2,32.575,48,6.0032,239
27.0,2,0,0,2,31.06,47,7.0015,185
26.0,2,0,0,1,31.06,57,15.0013,190
26.0,2,0,0,2,31.06,57,0.0,150
26.0,2,0,0,1,31.06,57,6.0032,113
26.0,2,0,0,2,31.06,61,11.0014,96
26.0,2,0,0,2,31.06,61,11.0014,64
25.0,2,0,0,2,30.305,65,11.0014,47
25.0,2,0,0,2,30.305,65,11.0014,12
25.0,2,0,0,2,30.305,61,8.9981,6
25.0,2,0,0,2,30.305,61,7.0015,21
25.0,2,0,0,2,29.545,73,16.9979,27
25.0,2,0,0,2,29.545,73,16.9979,98
25.0,2,0,0,2,28.79,78,12.998,164
25.0,2,0,0,2,29.545,73,6.0032,251
26.0,2,0,0,2,30.305,69,7.0015,335
26.0,2,0,0,2,30.305,69,7.0015,335
27.0,2,0,0,1,31.06,65,7.0015,367
29.0,2,0,0,1,32.575,58,11.0014,385
29.0,2,0,0,1,32.575,54,0.0,417
30.0,2,0,0,1,33.335,51,6.0032,398
30.0,2,0,0,1,33.335,51,0.0,390
29.0,2,0,0,1,32.575,58,7.0015,363
28.0,2,0,0,1,31.82,65,11.0014,357
27.0,2,0,0,1,31.06,69,12.998,279
26.0,2,0,0,1,30.305,73,11.0014,165
26.0,2,0,0,1,29.545,78,15.0013,130
25.0,2,0,0,1,29.545,78,8.9981,86
25.0,2,0,1,1,29.545,78,8.9981,29
25.0,2,0,1,1,28.03,83,8.9981,14
24.0,2,0,1,1,27.275,88,7.0015,8
24.0,2,0,1,1,27.275,88,0.0,5
23.0,2,0,1,1,26.515,94,7.0015,8
23.0,2,0,1,1,26.515,88,6.0032,31
24.0,2,0,1,1,27.275,88,0.0,112
25.0,2,0,1,1,29.545,78,7.0015,299
26.0,2,0,1,1,30.305,73,6.0032,438
29.0,2,0,1,1,32.575,58,11.0014,188
30.0,2,0,1,1,33.335,51,15.0013,95
30.0,2,0,1,1,33.335,42,8.9981,111
31.0,2,0,1,1,33.335,37,11.0014,153
32.0,2,0,1,1,34.09,35,0.0,180
32.0,2,0,1,1,34.09,31,8.9981,145
33.0,2,0,1,1,34.85,29,12.998,165
31.0,2,0,1,1,33.335,33,8.9981,267
32.0,2,0,1,1,34.09,33,19.0012,579
31.0,2,0,1,1,33.335,31,8.9981,556
30.0,2,0,1,1,33.335,54,12.998,407
28.0,2,0,1,1,31.82,61,8.9981,336
27.0,2,0,1,1,31.06,57,6.0032,189
27.0,2,0,1,1,31.06,61,6.0032,173
26.0,2,0,1,1,30.305,69,6.0032,60
26.0,2,0,1,1,30.305,65,6.0032,20
25.0,2,0,1,1,30.305,69,8.9981,4
25.0,2,0,1,1,29.545,73,6.0032,5
25.0,2,0,1,1,29.545,73,6.0032,2
24.0,2,0,1,1,27.275,83,8.9981,5
24.0,2,0,1,1,27.275,88,11.0014,32
25.0,2,0,1,1,28.79,78,8.9981,126
26.0,2,0,1,2,30.305,69,12.998,334
28.0,2,0,1,2,31.82,61,8.9981,477
30.0,2,0,1,2,33.335,58,15.0013,217
31.0,2,0,1,2,34.09,48,12.998,123
31.0,2,0,1,2,34.85,52,16.9979,151
33.0,2,0,1,2,36.365,46,19.0012,183
33.0,2,0,1,2,36.365,43,16.9979,196
33.0,2,0,1,2,36.365,43,19.0012,146
34.0,2,0,1,2,37.12,41,22.0028,183
33.0,2,0,1,1,35.605,38,15.0013,308
33.0,2,0,1,1,36.365,43,16.9979,539
32.0,2,0,1,1,34.85,46,19.0012,551
31.0,2,0,1,1,34.09,48,16.9979,424
30.0,2,0,1,1,34.09,56,8.9981,346
30.0,2,0,1,1,34.09,70,8.9981,218
29.0,2,0,1,1,32.575,65,8.9981,153
28.0,2,0,1,1,31.82,79,7.0015,90
27.0,2,0,1,1,29.545,89,8.9981,41
27.0,2,0,1,1,30.305,78,0.0,23
26.0,2,0,1,1,28.79,89,6.0032,7
26.0,2,0,1,1,28.79,89,6.0032,3
25.0,2,0,1,1,28.79,83,0.0,6
25.0,2,0,1,1,28.03,88,0.0,21
26.0,2,0,1,1,28.79,89,8.9981,116
27.0,2,0,1,1,31.06,74,7.0015,353
31.0,2,0,1,1,35.605,58,11.0014,481
31.0,2,0,1,1,35.605,58,11.0014,202
34.0,2,0,1,1,37.12,43,15.0013,90
34.0,2,0,1,1,37.88,41,12.998,134
36.0,2,0,1,1,40.91,42,8.9981,149
37.0,2,0,1,1,42.425,42,0.0,136
38.0,2,0,1,1,43.94,40,16.9979,155
38.0,2,0,1,1,43.94,40,11.0014,128
38.0,2,0,1,1,43.94,40,15.0013,233
38.0,2,0,1,1,42.425,35,15.0013,506
37.0,2,0,1,1,40.91,37,15.0013,459
34.0,2,0,1,1,40.15,59,8.9981,384
33.0,2,0,1,1,39.395,63,8.9981,280
33.0,2,0,1,1,40.15,66,8.9981,202
31.0,2,0,1,1,37.12,75,11.0014,176
31.0,2,0,1,1,37.12,75,12.998,116
30.0,2,0,1,2,35.605,79,8.9981,47
30.0,2,0,1,1,35.605,79,7.0015,16
30.0,2,0,1,2,35.605,84,11.0014,6
30.0,2,0,1,2,35.605,84,7.0015,2
30.0,2,0,1,2,34.85,79,6.0032,6
29.0,2,0,1,2,33.335,84,0.0,20
30.0,2,0,1,2,35.605,84,6.0032,118
30.0,2,0,1,2,34.85,79,8.9981,314
31.0,2,0,1,2,36.365,70,7.0015,432
34.0,2,0,1,1,39.395,49,0.0,168
35.0,2,0,1,1,40.91,50,19.0012,94
37.0,2,0,1,1,42.425,42,15.0013,118
38.0,2,0,1,1,42.425,35,12.998,140
37.0,2,0,1,1,40.91,37,6.0032,136
38.0,2,0,1,1,43.94,40,12.998,118
39.0,2,0,1,1,41.665,31,11.0014,104
38.0,2,0,1,1,41.665,33,8.9981,200
37.0,2,0,1,1,40.91,37,16.9979,409
36.0,2,0,1,1,40.15,39,19.0012,466
34.0,2,0,1,2,37.12,39,22.0028,326
33.0,2,0,1,2,36.365,43,12.998,254
31.0,2,0,1,3,34.85,52,0.0,171
30.0,2,0,1,2,34.09,58,11.0014,153
30.0,2,0,1,2,34.85,57,11.0014,97
29.0,2,0,1,3,32.575,65,15.0013,69
29.0,2,0,1,3,32.575,65,15.0013,23
28.0,2,0,1,1,31.82,69,11.0014,13
28.0,2,0,1,1,31.82,69,11.0014,6
27.0,2,0,1,1,30.305,78,11.0014,4
27.0,2,0,1,1,30.305,78,11.0014,28
27.0,2,0,1,1,30.305,78,6.0032,104
30.0,2,0,1,1,34.09,66,7.0015,267
30.0,2,0,1,1,34.09,58,8.9981,452
31.0,2,0,1,1,34.85,55,0.0,213
32.0,2,0,1,1,35.605,52,0.0,111
34.0,2,0,1,1,37.88,46,0.0,153
34.0,2,0,1,1,37.88,44,8.9981,207
34.0,2,0,1,1,37.88,44,7.0015,189
35.0,2,0,1,1,38.635,39,0.0,165
34.0,2,0,1,1,37.88,44,7.0015,212
34.0,2,0,1,1,39.395,56,19.9995,285
34.0,2,0,1,1,38.635,52,15.0013,517
33.0,2,0,1,1,38.635,59,15.0013,463
32.0,2,0,1,1,37.12,59,12.998,306
31.0,2,0,1,1,35.605,62,7.0015,250
31.0,2,0,1,1,36.365,66,8.9981,218
30.0,2,0,1,1,34.85,74,16.9979,185
30.0,2,0,1,1,34.85,74,11.0014,146
29.0,2,0,0,1,33.335,79,8.9981,117
29.0,2,0,0,1,33.335,79,6.0032,77
29.0,2,0,0,1,33.335,79,7.0015,60
28.0,2,0,0,1,31.82,83,6.0032,28
28.0,2,0,0,1,31.82,79,6.0032,13
28.0,2,0,0,1,31.82,74,8.9981,16
29.0,2,0,0,1,32.575,61,8.9981,40
30.0,2,0,0,1,33.335,58,12.998,68
30.0,2,0,0,1,34.09,58,12.998,143
30.0,2,0,0,1,34.09,62,8.9981,230
30.0,2,0,0,1,34.09,58,11.0014,264
31.0,2,0,0,1,35.605,62,8.9981,325
33.0,2,0,0,1,37.88,55,15.0013,347
33.0,2,0,0,1,37.88,55,12.998,387
34.0,2,0,0,1,38.635,49,7.0015,380
34.0,2,0,0,1,38.635,49,7.0015,374
33.0,2,0,0,2,36.365,46,12.998,394
30.0,2,0,0,2,34.09,58,11.0014,337
30.0,2,0,0,2,34.09,62,8.9981,286
29.0,2,0,0,1,32.575,65,12.998,264
28.0,2,0,0,1,31.82,74,16.9979,275
27.0,2,0,0,1,31.06,74,15.0013,220
27.0,2,0,0,1,30.305,78,15.0013,190
27.0,2,0,0,1,31.06,74,7.0015,131
27.0,2,0,0,1,30.305,78,15.0013,119
26.0,2,0,0,1,28.79,83,7.0015,93
26.0,2,0,0,1,28.79,89,16.9979,66
26.0,2,0,0,1,28.79,89,19.0012,28
25.0,2,0,0,1,28.03,88,11.0014,14
25.0,2,0,0,1,28.03,88,15.0013,10
25.0,2,0,0,1,28.03,88,7.0015,14
26.0,2,0,0,1,29.545,78,7.0015,34
29.0,2,0,0,1,33.335,74,0.0,92
30.0,2,0,0,1,34.09,66,0.0,182
31.0,2,0,0,1,35.605,58,6.0032,311
32.0,2,0,0,1,36.365,55,7.0015,367
34.0,2,0,0,1,37.88,46,0.0,420
32.0,2,0,0,1,37.12,59,19.0012,373
34.0,2,0,0,1,39.395,56,16.9979,315
33.0,2,0,0,1,38.635,59,19.9995,360
28.0,2,0,0,3,31.82,83,19.0012,350
28.0,2,0,0,3,31.82,83,19.0012,252
29.0,2,0,0,1,33.335,74,11.0014,256
29.0,2,0,0,1,33.335,74,7.0015,223
27.0,2,0,0,1,30.305,83,11.0014,206
27.0,2,0,0,1,30.305,83,7.0015,140
26.0,2,0,0,1,28.79,83,8.9981,128
26.0,2,0,0,1,29.545,78,12.998,107
26.0,2,0,1,1,29.545,78,8.9981,28
26.0,2,0,1,1,30.305,73,15.0013,16
25.0,2,0,1,1,29.545,73,19.0012,10
25.0,2,0,1,1,30.305,60,32.9975,7
23.0,2,0,1,1,26.515,64,19.9995,4
22.0,2,0,1,1,25.76,64,26.0027,29
22.0,2,0,1,1,25.76,64,27.9993,105
23.0,2,0,1,1,26.515,56,23.9994,328
24.0,2,0,1,1,27.275,49,30.0026,476
25.0,2,0,1,1,31.06,46,23.9994,224
26.0,2,0,1,1,31.06,41,22.0028,118
27.0,2,0,1,1,31.06,41,19.9995,159
27.0,2,0,1,1,31.06,41,19.0012,196
29.0,2,0,1,1,31.82,37,0.0,227
29.0,2,0,1,1,31.82,34,16.9979,200
29.0,2,0,1,1,31.82,37,30.0026,185
29.0,2,0,1,1,31.82,37,27.9993,326
29.0,2,0,1,1,31.82,39,22.0028,601
29.0,2,0,1,1,31.82,37,23.9994,586
27.0,2,0,1,1,31.06,39,19.0012,423
26.0,2,0,1,1,31.06,44,16.9979,331
26.0,2,0,1,1,31.06,41,16.9979,218
25.0,2,0,1,1,31.06,46,15.0013,134
25.0,2,0,1,1,31.06,46,12.998,89
25.0,2,0,1,1,31.06,49,12.998,31
25.0,2,0,1,1,31.06,49,16.9979,13
25.0,2,0,1,1,31.06,49,19.0012,10
24.0,2,0,1,1,27.275,53,22.0028,2
22.0,2,0,1,1,25.76,60,16.9979,3
22.0,2,0,1,1,25.76,56,22.0028,26
22.0,2,0,1,1,25.76,56,19.9995,113
23.0,2,0,1,1,26.515,52,27.9993,365
24.0,2,0,1,1,27.275,49,26.0027,486
25.0,2,0,1,1,31.06,46,12.998,193
25.0,2,0,1,1,31.06,46,15.0013,130
26.0,2,0,1,1,31.06,41,19.0012,143
26.0,2,0,1,1,31.06,41,23.9994,169
26.0,2,0,1,1,31.06,44,15.0013,209
26.0,2,0,1,2,31.06,47,12.998,159
26.0,2,0,1,1,31.06,47,11.0014,178
28.0,2,0,1,1,31.82,41,12.998,330
26.0,2,0,1,3,31.06,50,19.0012,569
25.0,2,0,1,1,31.06,51,22.0028,538
26.0,2,0,1,1,31.06,50,23.9994,386
25.0,2,0,1,1,31.06,56,11.0014,297
25.0,2,0,1,1,31.06,56,19.9995,243
24.0,2,0,1,1,27.275,60,15.0013,188
23.0,2,0,1,1,26.515,68,15.0013,110
23.0,2,0,1,1,26.515,64,23.9994,52
22.0,2,0,1,1,25.76,64,19.0012,14
21.0,2,0,1,1,25.0,63,15.0013,9
20.0,2,0,1,1,24.24,68,16.9979,1
20.0,2,0,1,1,24.24,63,19.0012,4
20.0,2,0,1,1,23.485,67,19.0012,21
20.0,2,0,1,1,24.24,63,16.9979,121
22.0,2,0,1,1,25.76,60,8.9981,370
24.0,2,0,1,1,27.275,53,8.9981,498
25.0,2,0,1,1,31.06,49,0.0,207
26.0,2,0,1,1,31.06,47,11.0014,135
28.0,2,0,1,1,31.82,36,0.0,164
29.0,2,0,1,1,31.82,34,15.0013,211
30.0,2,0,1,1,32.575,28,19.0012,189
30.0,2,0,1,1,32.575,28,0.0,178
31.0,2,0,1,1,33.335,27,0.0,164
31.0,2,0,1,1,33.335,27,8.9981,312
30.0,2,0,1,1,32.575,28,7.0015,638
30.0,2,0,1,1,32.575,32,8.9981,607
29.0,2,0,1,1,31.82,37,19.0012,416
27.0,2,0,1,1,31.06,44,11.0014,330
26.0,2,0,1,1,31.06,47,15.0013,257
25.0,2,0,1,1,31.06,50,7.0015,175
25.0,2,0,1,1,31.06,53,0.0,107
25.0,2,0,1,1,31.06,56,7.0015,47
24.0,2,0,1,1,27.275,60,0.0,17
25.0,2,0,1,1,31.06,56,6.0032,5
23.0,2,0,1,2,26.515,73,6.0032,4
23.0,2,0,1,2,26.515,68,7.0015,6
25.0,2,0,1,1,30.305,64,12.998,25
24.0,2,0,1,3,27.275,73,11.0014,112
23.0,2,0,1,3,26.515,78,11.0014,188
25.0,2,0,1,2,29.545,69,8.9981,388
25.0,2,0,1,2,30.305,65,12.998,261
27.0,2,0,1,2,31.06,61,16.9979,121
28.0,2,0,1,2,31.82,61,19.9995,150
30.0,2,0,1,1,33.335,54,26.0027,206
30.0,2,0,1,2,33.335,54,16.9979,151
30.0,2,0,1,2,33.335,54,22.0028,153
29.0,2,0,1,2,32.575,61,19.9995,159
27.0,2,0,1,3,31.06,69,12.998,294
26.0,2,0,1,2,29.545,78,7.0015,272
26.0,2,0,1,1,28.79,83,15.0013,325
25.0,2,0,1,1,28.79,83,19.0012,327
25.0,2,0,1,1,28.79,83,22.0028,201
25.0,2,0,1,3,28.79,83,16.9979,188
25.0,2,0,1,3,28.79,83,16.9979,151
25.0,2,0,1,3,28.03,83,16.9979,16
23.0,2,0,1,1,26.515,88,6.0032,24
23.0,2,0,1,1,26.515,94,8.9981,23
23.0,2,0,1,1,26.515,94,7.0015,13
23.0,2,0,1,1,26.515,94,7.0015,6
22.0,2,0,1,1,25.76,94,8.9981,6
22.0,2,0,1,1,25.76,100,0.0,13
23.0,2,0,1,1,26.515,94,0.0,97
25.0,2,0,1,1,28.03,83,0.0,250
25.0,2,0,1,2,28.03,83,0.0,454
29.0,2,0,1,1,32.575,58,12.998,224
29.0,2,0,1,1,32.575,58,12.998,170
28.0,2,0,1,1,31.82,69,16.9979,181
29.0,2,0,1,1,32.575,65,16.9979,243
30.0,2,0,1,1,34.09,62,19.0012,204
31.0,2,0,1,1,34.85,52,12.998,215
32.0,2,0,1,1,34.85,43,15.0013,243
31.0,2,0,1,1,34.09,45,11.0014,355
31.0,2,0,1,3,34.09,40,12.998,552
31.0,2,0,1,3,34.09,40,12.998,450
26.0,2,0,1,3,28.79,83,16.9979,328
26.0,2,0,1,1,29.545,78,7.0015,232
26.0,2,0,1,1,29.545,78,6.0032,208
25.0,2,0,1,1,28.03,88,8.9981,175
25.0,2,0,1,1,28.79,83,8.9981,178
25.0,2,0,0,1,28.03,88,8.9981,104
25.0,2,0,0,1,28.79,83,7.0015,95
25.0,2,0,0,1,27.275,88,0.0,53
25.0,2,0,0,1,27.275,88,6.0032,20
25.0,2,0,0,1,27.275,88,6.0032,5
25.0,2,0,0,1,28.79,83,0.0,7
25.0,2,0,0,1,28.79,83,7.0015,27
26.0,2,0,0,1,29.545,78,8.9981,57
27.0,2,0,0,1,30.305,78,6.0032,131
29.0,2,0,0,1,32.575,61,15.0013,218
30.0,2,0,0,1,34.09,62,12.998,244
30.0,2,0,0,1,34.09,62,8.9981,404
30.0,2,0,0,1,34.85,66,6.0032,420
31.0,2,0,0,1,34.85,55,0.0,327
33.0,2,0,0,2,36.365,46,19.0012,334
34.0,2,0,0,2,37.88,46,8.9981,367
31.0,2,0,0,2,34.85,52,15.0013,468
31.0,2,0,0,2,34.09,48,11.0014,449
30.0,2,0,0,2,34.09,55,12.998,381
30.0,2,0,0,2,33.335,51,7.0015,326
30.0,2,0,0,2,33.335,58,8.9981,188
30.0,2,0,0,2,34.09,66,7.0015,183
30.0,2,0,0,2,34.09,62,8.9981,161
30.0,2,0,0,2,34.09,62,0.0,150
29.0,2,0,0,1,32.575,65,0.0,89
29.0,2,0,0,2,32.575,65,6.0032,76
28.0,2,0,0,1,31.82,74,6.0032,72
27.0,2,0,0,2,30.305,78,8.9981,30
27.0,2,0,0,2,31.06,74,8.9981,17
27.0,2,0,0,2,30.305,78,0.0,19
27.0,2,0,0,2,30.305,78,11.0014,33
27.0,2,0,0,2,30.305,78,11.0014,71
28.0,2,0,0,3,31.82,74,7.0015,84
28.0,2,0,0,2,31.82,74,7.0015,169
29.0,2,0,0,2,32.575,61,7.0015,244
30.0,2,0,0,2,33.335,58,6.0032,377
30.0,2,0,0,2,34.09,55,6.0032,396
30.0,2,0,0,2,33.335,51,0.0,363
30.0,2,0,0,3,34.09,58,7.0015,317
30.0,2,0,0,2,34.09,55,7.0015,362
31.0,2,0,0,2,34.09,48,0.0,378
30.0,2,0,0,1,33.335,51,0.0,397
30.0,2,0,0,2,34.09,58,6.0032,296
30.0,2,0,0,1,34.09,62,8.9981,311
29.0,2,0,0,1,32.575,70,12.998,232
28.0,2,0,0,1,31.82,79,8.9981,167
27.0,2,0,0,1,30.305,78,15.0013,152
27.0,2,0,0,1,30.305,78,12.998,92
27.0,3,0,1,1,31.06,50,0.0,68
27.0,3,0,1,1,31.06,50,0.0,31
25.0,3,0,1,1,30.305,69,0.0,13
26.0,3,0,1,1,31.06,53,0.0,11
25.0,3,0,1,1,31.06,57,0.0,6
25.0,3,0,1,1,30.305,64,8.9981,30
25.0,3,0,1,1,30.305,61,8.9981,108
27.0,3,0,1,1,31.06,54,7.0015,243
29.0,3,0,1,1,31.82,42,11.0014,492
30.0,3,0,1,1,32.575,35,11.0014,260
31.0,3,0,1,1,33.335,33,11.0014,170
33.0,3,0,1,1,34.85,26,0.0,214
33.0,3,0,1,1,34.85,26,0.0,263
33.0,3,0,1,1,34.09,24,0.0,292
34.0,3,0,1,1,34.85,23,12.998,303
34.0,3,0,1,1,34.85,21,16.9979,381
34.0,3,0,1,1,34.85,17,0.0,427
34.0,3,0,1,1,34.85,21,12.998,461
33.0,3,0,1,1,34.09,24,16.9979,422
32.0,3,0,1,1,33.335,25,12.998,318
30.0,3,0,1,1,32.575,42,15.0013,269
29.0,3,0,1,1,31.82,45,12.998,218
29.0,3,0,1,1,31.82,42,0.0,222
28.0,3,0,1,1,31.82,47,6.0032,140
28.0,3,0,0,1,31.82,47,6.0032,115
27.0,3,0,0,1,31.06,54,0.0,78
26.0,3,0,0,1,31.06,53,0.0,52
26.0,3,0,0,1,31.06,53,0.0,26
25.0,3,0,0,1,30.305,61,0.0,11
24.0,3,0,0,1,27.275,73,7.0015,14
25.0,3,0,0,1,30.305,69,7.0015,32
26.0,3,0,0,1,30.305,65,0.0,45
28.0,3,0,0,1,31.82,57,0.0,132
30.0,3,0,0,1,33.335,51,6.0032,179
33.0,3,0,0,1,35.605,36,0.0,271
33.0,3,0,0,1,35.605,36,6.0032,357
34.0,3,0,0,1,35.605,30,8.9981,374
34.0,3,0,0,1,35.605,30,7.0015,404
34.0,3,0,0,1,35.605,20,0.0,392
35.0,3,0,0,1,36.365,19,11.0014,331
36.0,3,0,0,1,37.12,22,15.0013,398
34.0,3,0,0,1,36.365,30,15.0013,349
34.0,3,0,0,1,35.605,30,19.0012,383
33.0,3,0,0,1,34.85,33,15.0013,305
31.0,3,0,0,1,34.09,45,19.0012,284
30.0,3,0,0,1,33.335,48,12.998,232
30.0,3,0,0,1,33.335,51,11.0014,201
30.0,3,0,0,1,33.335,54,19.0012,154
29.0,3,0,0,1,32.575,58,15.0013,144
29.0,3,0,0,2,32.575,61,11.0014,78
29.0,3,0,0,1,32.575,58,12.998,69
28.0,3,0,0,3,31.82,65,6.0032,33
28.0,3,0,0,3,31.82,65,6.0032,5
25.0,3,0,0,3,28.79,83,12.998,1
25.0,3,0,0,2,27.275,94,6.0032,3
26.0,3,0,0,2,28.79,89,12.998,25
28.0,3,0,0,1,31.82,79,15.0013,92
29.0,3,0,0,1,33.335,74,16.9979,181
30.0,3,0,0,1,34.85,66,11.0014,264
31.0,3,0,0,1,35.605,62,7.0015,390
33.0,3,0,0,1,37.88,55,7.0015,404
33.0,3,0,0,1,38.635,59,15.0013,421
34.0,3,0,0,1,39.395,56,16.9979,375
34.0,3,0,0,1,40.15,53,19.9995,376
34.0,3,0,0,1,40.15,53,19.9995,414
33.0,3,0,0,3,37.12,49,56.9969,358
33.0,3,0,0,3,37.12,49,56.9969,181
27.0,3,0,0,2,30.305,83,12.998,183
27.0,3,0,0,3,30.305,83,0.0,176
27.0,3,0,0,2,30.305,83,11.0014,167
27.0,3,0,0,2,30.305,78,7.0015,162
26.0,3,0,0,1,28.79,83,11.0014,147
26.0,3,1,0,1,28.79,83,8.9981,140
26.0,3,1,0,1,28.79,83,6.0032,119
26.0,3,1,0,1,28.79,83,0.0,63
26.0,3,1,0,1,29.545,78,0.0,26
27.0,3,1,0,2,30.305,78,6.0032,12
26.0,3,1,0,2,28.79,83,8.9981,4
26.0,3,1,0,1,28.79,89,11.0014,16
27.0,3,1,0,1,30.305,83,8.9981,36
29.0,3,1,0,1,33.335,74,7.0015,86
30.0,3,1,0,2,34.09,66,6.0032,238
31.0,3,1,0,2,34.85,55,6.0032,280
31.0,3,1,0,2,34.85,55,6.0032,349
32.0,3,1,0,2,35.605,52,0.0,447
32.0,3,1,0,2,35.605,49,0.0,423
33.0,3,1,0,1,36.365,46,0.0,408
34.0,3,1,0,1,37.12,43,6.0032,408
34.0,3,1,0,1,37.12,41,0.0,452
33.0,3,1,0,1,36.365,46,0.0,436
33.0,3,1,0,1,36.365,46,8.9981,418
32.0,3,1,0,2,35.605,49,11.0014,375
31.0,3,1,0,2,34.85,55,7.0015,386
30.0,3,1,0,2,34.09,62,7.0015,457
30.0,3,1,0,2,34.09,62,8.9981,326
30.0,3,1,0,2,34.09,70,7.0015,138
29.0,3,0,1,2,32.575,65,11.0014,55
29.0,3,0,1,1,32.575,65,7.0015,39
27.0,3,0,1,1,31.06,74,6.0032,13
27.0,3,0,1,1,31.06,74,15.0013,8
27.0,3,0,1,1,31.06,69,11.0014,5
27.0,3,0,1,1,31.06,69,0.0,20
27.0,3,0,1,1,31.06,74,6.0032,94
29.0,3,0,1,1,32.575,65,6.0032,270
30.0,3,0,1,1,34.09,62,8.9981,432
30.0,3,0,1,1,34.09,58,8.9981,227
31.0,3,0,1,1,34.85,52,7.0015,139
32.0,3,0,1,1,34.85,46,7.0015,172
33.0,3,0,1,1,36.365,43,7.0015,201
34.0,3,0,1,1,37.12,43,7.0015,203
33.0,3,0,1,1,37.12,49,11.0014,178
34.0,3,0,1,1,37.12,43,0.0,162
34.0,3,0,1,1,37.88,46,7.0015,281
34.0,3,0,1,1,37.88,46,7.0015,545
33.0,3,0,1,1,37.88,55,11.0014,496
33.0,3,0,1,1,38.635,59,8.9981,368
31.0,3,0,1,1,36.365,66,7.0015,284
32.0,3,0,1,1,37.12,62,16.9979,245
31.0,3,0,1,1,36.365,66,15.0013,155
30.0,3,0,1,1,34.85,66,11.0014,73
30.0,3,0,1,1,34.85,74,12.998,37
29.0,3,0,1,1,33.335,74,8.9981,15
